curve,x,y
1:2 - a figure eight,-0.885315427640704,-0.8233273425349883
1:2 - a figure eight,-0.8889446175671923,-0.8142994075401084
1:2 - a figure eight,-0.8925188358598812,-0.8050700531275627
1:2 - a figure eight,-0.8960378614919305,-0.7956415622060385
1:2 - a figure eight,-0.8995014768495725,-0.7860162669412387
1:2 - a figure eight,-0.9029094677455651,-0.7761965481790161
1:2 - a figure eight,-0.9062616234324408,-0.7661848348564624
1:2 - a figure eight,-0.9095577366155367,-0.7559836034011036
1:2 - a figure eight,-0.9127976034658136,-0.7455953771183491
1:2 - a figure eight,-0.9159810236324623,-0.7350227255673413
1:2 - a figure eight,-0.9191078002552906,-0.7242682639253717
1:2 - a figure eight,-0.9221777399768994,-0.7133346523410063
1:2 - a figure eight,-0.9251906529546388,-0.7022245952760905
1:2 - a figure eight,-0.9281463528723469,-0.6909408408367917
1:2 - a figure eight,-0.9310446569518727,-0.6794861800938489
1:2 - a figure eight,-0.9338853859643785,-0.6678634463921885
1:2 - a figure eight,-0.9366683642414239,-0.6560755146500937
1:2 - a figure eight,-0.9393934196858278,-0.6441253006480806
1:2 - a figure eight,-0.9420603837823114,-0.6320157603076728
1:2 - a figure eight,-0.9446690916079189,-0.6197498889602453
1:2 - a figure eight,-0.9472193818422167,-0.6073307206061178
1:2 - a figure eight,-0.9497110967772688,-0.5947613271640898
1:2 - a figure eight,-0.95214408232739,-0.5820448177115891
1:2 - a figure eight,-0.954518188038673,-0.569184337715633
1:2 - a figure eight,-0.9568332670982934,-0.5561830682547877
1:2 - a figure eight,-0.9590891763435891,-0.5430442252323192
1:2 - a figure eight,-0.961285776270912,-0.5297710585807275
1:2 - a figure eight,-0.9634229310442562,-0.5163668514578699
1:2 - a figure eight,-0.9655005085036561,-0.5028349194348594
1:2 - a figure eight,-0.9675183801733608,-0.48917860967594873
1:2 - a figure eight,-0.9694764212697782,-0.4754013001106001
1:2 - a figure eight,-0.971374510709192,-0.4615063985979409
1:2 - a figure eight,-0.973212531115249,-0.4474973420838241
1:2 - a figure eight,-0.974990368826217,-0.43337759575068624
1:2 - a figure eight,-0.9767079139020146,-0.4191506521604249
1:2 - a figure eight,-0.9783650601310097,-0.40482003039050307
1:2 - a figure eight,-0.9799617050365866,-0.3903892751634952
1:2 - a figure eight,-0.9814977498834846,-0.37586195597028643
1:2 - a figure eight,-0.9829730996839019,-0.36124166618715303
1:2 - a figure eight,-0.9843876632033706,-0.3465320221869266
1:2 - a figure eight,-0.985741352966399,-0.33173666244447414
1:2 - a figure eight,-0.9870340852618801,-0.31685924663671133
1:2 - a figure eight,-0.9882657801482688,-0.30190345473736685
1:2 - a figure eight,-0.9894363614585251,-0.28687298610673473
1:2 - a figure eight,-0.9905457568048242,-0.27177155857662333
1:2 - a figure eight,-0.991593897583033,-0.256602907530739
1:2 - a figure eight,-0.9925807189769531,-0.24137078498072775
1:2 - a figure eight,-0.9935061599623278,-0.22607895863810473
1:2 - a figure eight,-0.9943701633106169,-0.21073121098229586
1:2 - a figure eight,-0.9951726755925349,-0.19533133832503538
1:2 - a figure eight,-0.9959136471813553,-0.17988314987133316
1:2 - a figure eight,-0.9965930322559801,-0.16439046677725727
1:2 - a figure eight,-0.9972107888037718,-0.14885712120476033
1:2 - a figure eight,-0.9977668786231532,-0.13328695537377913
1:2 - a figure eight,-0.9982612673259684,-0.11768382061185527
1:2 - a figure eight,-0.9986939243396102,-0.10205157640149408
1:2 - a figure eight,-0.9990648229089103,-0.08639408942551087
1:2 - a figure eight,-0.9993739400977936,-0.07071523261059617
1:2 - a figure eight,-0.9996212567906971,-0.05501888416933205
1:2 - a figure eight,-0.9998067576937518,-0.03930892664090981
1:2 - a figure eight,-0.999930431335728,-0.0235892459307687
1:2 - a figure eight,-0.9999922700687454,-0.007863730349406316
1:2 - a figure eight,-0.9999922700687454,0.007863730349406715
1:2 - a figure eight,-0.999930431335728,0.02358924593076821
1:2 - a figure eight,-0.9998067576937518,0.03930892664090932
1:2 - a figure eight,-0.9996212567906971,0.05501888416933156
1:2 - a figure eight,-0.9993739400977936,0.07071523261059569
1:2 - a figure eight,-0.9990648229089102,0.08639408942551127
1:2 - a figure eight,-0.9986939243396102,0.1020515764014936
1:2 - a figure eight,-0.9982612673259684,0.11768382061185478
1:2 - a figure eight,-0.9977668786231532,0.13328695537377866
1:2 - a figure eight,-0.9972107888037718,0.14885712120475986
1:2 - a figure eight,-0.9965930322559801,0.1643904667772577
1:2 - a figure eight,-0.9959136471813554,0.17988314987133355
1:2 - a figure eight,-0.9951726755925349,0.1953313383250349
1:2 - a figure eight,-0.994370163310617,0.21073121098229539
1:2 - a figure eight,-0.9935061599623278,0.22607895863810426
1:2 - a figure eight,-0.9925807189769531,0.24137078498072814
1:2 - a figure eight,-0.9915938975830331,0.2566029075307394
1:2 - a figure eight,-0.9905457568048242,0.27177155857662283
1:2 - a figure eight,-0.9894363614585252,0.2868729861067343
1:2 - a figure eight,-0.9882657801482689,0.30190345473736635
1:2 - a figure eight,-0.9870340852618802,0.3168592466367109
1:2 - a figure eight,-0.985741352966399,0.33173666244447453
1:2 - a figure eight,-0.9843876632033707,0.34653202218692697
1:2 - a figure eight,-0.9829730996839019,0.36124166618715253
1:2 - a figure eight,-0.9814977498834847,0.375861955970286
1:2 - a figure eight,-0.9799617050365867,0.39038927516349475
1:2 - a figure eight,-0.9783650601310098,0.4048200303905034
1:2 - a figure eight,-0.9767079139020147,0.4191506521604253
1:2 - a figure eight,-0.9749903688262171,0.4333775957506858
1:2 - a figure eight,-0.9732125311152491,0.44749734208382363
1:2 - a figure eight,-0.9713745107091921,0.46150639859794046
1:2 - a figure eight,-0.9694764212697783,0.47540130011059967
1:2 - a figure eight,-0.9675183801733609,0.48917860967594906
1:2 - a figure eight,-0.965500508503656,0.5028349194348597
1:2 - a figure eight,-0.9634229310442564,0.5163668514578694
1:2 - a figure eight,-0.9612857762709122,0.529771058580727
1:2 - a figure eight,-0.9590891763435893,0.5430442252323188
1:2 - a figure eight,-0.9568332670982935,0.556183068254788
1:2 - a figure eight,-0.9545181880386728,0.5691843377156334
1:2 - a figure eight,-0.9521440823273901,0.5820448177115887
1:2 - a figure eight,-0.949711096777269,0.5947613271640894
1:2 - a figure eight,-0.9472193818422168,0.6073307206061175
1:2 - a figure eight,-0.944669091607919,0.6197498889602449
1:2 - a figure eight,-0.9420603837823113,0.6320157603076731
1:2 - a figure eight,-0.9393934196858279,0.6441253006480803
1:2 - a figure eight,-0.936668364241424,0.6560755146500933
1:2 - a figure eight,-0.9338853859643786,0.6678634463921882
1:2 - a figure eight,-0.9310446569518728,0.6794861800938484
1:2 - a figure eight,-0.9281463528723468,0.6909408408367921
1:2 - a figure eight,-0.9251906529546386,0.7022245952760907
1:2 - a figure eight,-0.9221777399768996,0.713334652341006
1:2 - a figure eight,-0.9191078002552907,0.7242682639253714
1:2 - a figure eight,-0.9159810236324625,0.7350227255673409
1:2 - a figure eight,-0.9127976034658137,0.7455953771183487
1:2 - a figure eight,-0.9095577366155365,0.7559836034011039
1:2 - a figure eight,-0.9062616234324409,0.766184834856462
1:2 - a figure eight,-0.9029094677455654,0.7761965481790157
1:2 - a figure eight,-0.8995014768495727,0.7860162669412384
1:2 - a figure eight,-0.8960378614919308,0.7956415622060383
1:2 - a figure eight,-0.892518835859881,0.805070053127563
1:2 - a figure eight,-0.8889446175671926,0.8142994075401087
1:2 - a figure eight,-0.8853154276407041,0.823327342534988
1:2 - a figure eight,-0.8816314905066577,0.8321516250252163
1:2 - a figure eight,-0.8778930339768185,0.8407700722978695
1:2 - a figure eight,-0.8741002892343892,0.8491805525539866
1:2 - a figure eight,-0.8702534908197129,0.8573809854358766
1:2 - a figure eight,-0.866352876615768,0.8653693425416998
1:2 - a figure eight,-0.8623986878334595,0.8731436479272022
1:2 - a figure eight,-0.8583911689967014,0.8807019785944673
1:2 - a figure eight,-0.8543305679272973,0.8880424649675783
1:2 - a figure eight,-0.8502171357296141,0.8951632913550623
1:2 - a figure eight,-0.8460511267750531,0.9020626963990073
1:2 - a figure eight,-0.8418327986863211,0.9087389735107387
1:2 - a figure eight,-0.8375624123214984,0.9151904712929512
1:2 - a figure eight,-0.8332402317579093,0.9214155939481842
1:2 - a figure eight,-0.8288665242757902,0.9274128016735489
1:2 - a figure eight,-0.8244415603417605,0.9331806110416027
1:2 - a figure eight,-0.8199656135920989,0.9387175953672791
1:2 - a figure eight,-0.8154389608158202,0.9440223850607837
1:2 - a figure eight,-0.8108618819375615,0.9490936679663652
1:2 - a figure eight,-0.8062346600002698,0.9539301896868813
1:2 - a figure eight,-0.8015575811476985,0.9585307538940778
1:2 - a figure eight,-0.7968309346067133,0.9628942226245045
1:2 - a figure eight,-0.792055012669408,0.9670195165609928
1:2 - a figure eight,-0.7872301106750262,0.9709056152996294
1:2 - a figure eight,-0.7823565269917018,0.9745515576021548
1:2 - a figure eight,-0.7774345629980037,0.9779564416337299
1:2 - a figure eight,-0.7724645230643017,0.9811194251860064
1:2 - a figure eight,-0.7674467145339452,0.9840397258854501
1:2 - a figure eight,-0.7623814477042536,0.9867166213868642
1:2 - a figure eight,-0.7572690358073325,0.9891494495520617
1:2 - a figure eight,-0.7521097949906995,0.9913376086136488
1:2 - a figure eight,-0.7469040442977357,0.9932805573238734
1:2 - a figure eight,-0.7416521056479578,0.994977815088504
1:2 - a figure eight,-0.7363543038171072,0.9964289620857071
1:2 - a figure eight,-0.7310109664170704,0.9976336393698901
1:2 - a figure eight,-0.7256224238756159,0.9985915489604889
1:2 - a figure eight,-0.7201890094159626,0.9993024539156731
1:2 - a figure eight,-0.7147110590361745,0.9997661783909552
1:2 - a figure eight,-0.7091889114883816,0.9999826076826857
1:2 - a figure eight,-0.7036229082578309,0.9999516882564257
1:2 - a figure eight,-0.6980133935417707,0.9996734277601886
1:2 - a figure eight,-0.6923607142281648,0.9991478950225487
1:2 - a figure eight,-0.6866652198742428,0.9983752200356156
1:2 - a figure eight,-0.6809272626848825,0.997355593922881
1:2 - a figure eight,-0.6751471974908289,0.9960892688919429
1:2 - a figure eight,-0.669325381726753,0.9945765581721223
1:2 - a figure eight,-0.6634621754091483,0.992817835936984
1:2 - a figure eight,-0.6575579411140677,0.9908135372117844
1:2 - a figure eight,-0.6516130439547028,0.9885641577658661
1:2 - a figure eight,-0.6456278515588026,0.9860702539900286
1:2 - a figure eight,-0.6396027340459424,0.9833324427589019
1:2 - a figure eight,-0.6335380640046365,0.980351401278363
1:2 - a figure eight,-0.6274342164692952,0.9771278669180246
1:2 - a figure eight,-0.6212915688970333,0.9736626370288455
1:2 - a figure eight,-0.6151105011443317,0.9699565687459047
1:2 - a figure eight,-0.6088913954435424,0.9660105787763836
1:2 - a figure eight,-0.6026346363792565,0.9618256431728192
1:2 - a figure eight,-0.5963406108645175,0.957402797091671
1:2 - a figure eight,-0.5900097081168966,0.9527431345372739
1:2 - a figure eight,-0.5836423196344263,0.9478478080912341
1:2 - a figure eight,-0.5772388391713852,0.9427180286273311
1:2 - a figure eight,-0.5707996627139545,0.9373550650120084
1:2 - a figure eight,-0.5643251884557254,0.9317602437905119
1:2 - a figure eight,-0.557815816773077,0.9259349488587669
1:2 - a figure eight,-0.5512719502004199,0.9198806211210686
1:2 - a figure eight,-0.5446939934052986,0.9135987581336656
1:2 - a figure eight,-0.5380823531633728,0.9070909137343409
1:2 - a figure eight,-0.5314374383332576,0.900358697658059
1:2 - a figure eight,-0.5247596598312446,0.8934037751387994
1:2 - a figure eight,-0.5180494306058873,0.8862278664976507
1:2 - a figure eight,-0.5113071656124658,0.8788327467172858
1:2 - a figure eight,-0.5045332817873296,0.8712202450029176
1:2 - a figure eight,-0.4977281980221084,0.8633922443298334
1:2 - a figure eight,-0.4908923351378148,0.8553506809776423
1:2 - a figure eight,-0.4840261158588155,0.8470975440513244
1:2 - a figure eight,-0.47712996478669273,0.8386348749892222
1:2 - a figure eight,-0.47020430837398947,0.8299647670580875
1:2 - a figure eight,-0.4632495748978326,0.8210893648352994
1:2 - a figure eight,-0.4562661944334548,0.8120108636784035
1:2 - a figure eight,-0.44925459882759344,0.8027315091820774
1:2 - a figure eight,-0.4422152216717881,0.7932535966226786
1:2 - a figure eight,-0.43514849827556984,0.7835794703905045
1:2 - a figure eight,-0.4280548656395365,0.7737115234098926
1:2 - a figure eight,-0.42093476242833516,0.7636521965473322
1:2 - a figure eight,-0.4137886289435301,0.7534039780077013
1:2 - a figure eight,-0.40661690709637704,0.7429694027188043
1:2 - a figure eight,-0.39942004038049844,0.7323510517043541
1:2 - a figure eight,-0.3921984738444523,0.7215515514455396
1:2 - a figure eight,-0.38495265406421714,0.7105735732313668
1:2 - a figure eight,-0.37768302911556983,0.6994198324978987
1:2 - a figure eight,-0.3703900485463834,0.6880930881565928
1:2 - a figure eight,-0.3630741633488214,0.6765961419118676
1:2 - a figure eight,-0.3557358259314517,0.6649318375680967
1:2 - a figure eight,-0.348375490091272,0.6531030603261888
1:2 - a figure eight,-0.340993610985642,0.6411127360699154
1:2 - a figure eight,-0.3335906451041431,0.6289638306421949
1:2 - a figure eight,-0.326167050240344,0.6166593491114737
1:2 - a figure eight,-0.3187232854634931,0.604202335028417
1:2 - a figure eight,-0.311259811090133,0.5915958696730818
1:2 - a figure eight,-0.3037770886556289,0.5788430712927424
1:2 - a figure eight,-0.2962755808856341,0.5659470943305953
1:2 - a figure eight,-0.28875575166746986,0.5529111286454867
1:2 - a figure eight,-0.28121806602144117,0.5397383987228966
1:2 - a figure eight,-0.27366299007208317,0.5264321628773563
1:2 - a figure eight,-0.2660909910193301,0.5129957124464843
1:2 - a figure eight,-0.258502537109631,0.4994323709768764
1:2 - a figure eight,-0.2508980976069878,0.48574549340200535
1:2 - a figure eight,-0.24327814276393867,0.4719384652123724
1:2 - a figure eight,-0.23564314379248102,0.45801470161810115
1:2 - a figure eight,-0.2279935728349257,0.44397764670416373
1:2 - a figure eight,-0.2203299029347072,0.4298307725784886
1:2 - a figure eight,-0.21265260800712485,0.4155775785131132
1:2 - a figure eight,-0.20496216281003896,0.4012215900786331
1:2 - a figure eight,-0.1972590429145147,0.38676635827214634
1:2 - a figure eight,-0.18954372467540723,0.37221545863889227
1:2 - a figure eight,-0.18181668520191094,0.35757249038784267
1:2 - a figure eight,-0.17407840232804878,0.34284107550141335
1:2 - a figure eight,-0.1663293545831301,0.32802485783956914
1:2 - a figure eight,-0.15857002116215288,0.31312750223849256
1:2 - a figure eight,-0.15080088189617308,0.29815269360408025
1:2 - a figure eight,-0.14302241722263503,0.28310413600047585
1:2 - a figure eight,-0.13523510815565543,0.26798555173384625
1:2 - a figure eight,-0.12743943625628476,0.25280068043167186
1:2 - a figure eight,-0.11963588360272188,0.2375532781177264
1:2 - a figure eight,-0.11182493276050524,0.22224711628301808
1:2 - a figure eight,-0.10400706675267407,0.20688598095290536
1:2 - a figure eight,-0.09618276902989245,0.19147367175059976
1:2 - a figure eight,-0.08835252344056023,0.17601400095733163
1:2 - a figure eight,-0.08051681420088591,0.16051079256935868
1:2 - a figure eight,-0.07267612586494585,0.14496788135209412
1:2 - a figure eight,-0.06483094329472247,0.12938911189157112
1:2 - a figure eight,-0.056981751630114506,0.11377833764346063
1:2 - a figure eight,-0.049129036258943506,0.09813941997992148
1:2 - a figure eight,-0.041273282786931584,0.08247622723446606
1:2 - a figure eight,-0.03341497700767461,0.06679263374512151
1:2 - a figure eight,-0.02555460487260377,0.051092518896105936
1:2 - a figure eight,-0.01769265246092853,0.03537976615823856
1:2 - a figure eight,-0.009829605949584968,0.019658262128365668
1:2 - a figure eight,-0.001965951583163857,0.003931895567984956
1:2 - a figure eight,0.005897824356151192,-0.011795443558637174
1:2 - a figure eight,0.013761235578661263,-0.02751986504667245
1:2 - a figure eight,0.021623795817221236,-0.04323747941297931
1:2 - a figure eight,0.029485018857307508,-0.058944398858173
1:2 - a figure eight,0.03734441856709132,-0.07463673822829689
1:2 - a figure eight,0.045201508927493673,-0.09031061597581283
1:2 - a figure eight,0.05305580406224658,-0.10596215511972615
1:2 - a figure eight,0.06090681826793659,-0.1215874842045632
1:2 - a figure eight,0.06875406604403766,-0.1371827382579823
1:2 - a figure eight,0.07659706212294036,-0.1527440597467987
1:2 - a figure eight,0.08443532149995324,-0.16826759953114293
1:2 - a figure eight,0.09226835946330149,-0.18374951781656945
1:2 - a figure eight,0.10009569162409836,-0.19918598510383625
1:2 - a figure eight,0.1079168339462968,-0.21457318313613769
1:2 - a figure eight,0.115731302776628,-0.2299073058435741
1:2 - a figure eight,0.12353861487450311,-0.2451845602845808
1:2 - a figure eight,0.13133828744190265,-0.26040116758413573
1:2 - a figure eight,0.13912983815322957,-0.27555336386847035
1:2 - a figure eight,0.14691278518513348,-0.2906374011960703
1:2 - a figure eight,0.15468664724631218,-0.30564954848475157
1:2 - a figure eight,0.16245094360726736,-0.32058609243454184
1:2 - a figure eight,0.1702051941300388,-0.33544333844618796
1:2 - a figure eight,0.17794891929789283,-0.35021761153502123
1:2 - a figure eight,0.18568164024497294,-0.364905257239971
1:2 - a figure eight,0.1934028787859184,-0.3795026425275183
1:2 - a figure eight,0.2011121574454279,-0.3940061566903244
1:2 - a figure eight,0.20880899948779325,-0.40841221224036334
1:2 - a figure eight,0.21649292894637343,-0.42271724579628467
1:2 - a figure eight,0.22416347065303394,-0.43691771896483844
1:2 - a figure eight,0.23182015026752834,-0.45101011921610207
1:2 - a figure eight,0.23946249430682842,-0.46499096075231067
1:2 - a figure eight,0.24709003017441014,-0.47885678537009085
1:2 - a figure eight,0.25470228618947155,-0.49260416331584506
1:2 - a figure eight,0.2622987916161075,-0.5062296941341224
1:2 - a figure eight,0.2698790766924165,-0.519730007508727
1:2 - a figure eight,0.2774426726595485,-0.5331017640963711
1:2 - a figure eight,0.28498911179069797,-0.5463416563526827
1:2 - a figure eight,0.29251792742002125,-0.5594464093503244
1:2 - a figure eight,0.3000286539715007,-0.5724127815890667
1:2 - a figure eight,0.3075208269877329,-0.5852375657975792
1:2 - a figure eight,0.314993983158648,-0.5979175897267537
1:2 - a figure eight,0.32244766035016625,-0.6104497169343799
1:2 - a figure eight,0.32988139763276897,-0.622830847560943
1:2 - a figure eight,0.3372947353100086,-0.6350579190963922
1:2 - a figure eight,0.3446872149469329,-0.6471279071376587
1:2 - a figure eight,0.35205837939843176,-0.6590378261367459
1:2 - a figure eight,0.35940777283751296,-0.6707847301392237
1:2 - a figure eight,0.3667349407834829,-0.6823657135129084
1:2 - a figure eight,0.3740394301300584,-0.6937779116665903
1:2 - a figure eight,0.38132078917337975,-0.7050185017585882
1:2 - a figure eight,0.38857856763994914,-0.7160847033949971
1:2 - a figure eight,0.39581231671447326,-0.7269737793174232
1:2 - a figure eight,0.4030215890676149,-0.7376830360800495
1:2 - a figure eight,0.41020593888366136,-0.7482098247158756
1:2 - a figure eight,0.41736492188808644,-0.7585515413919389
1:2 - a figure eight,0.42449809537503036,-0.7687056280533885
1:2 - a figure eight,0.4316050182346733,-0.7786695730562241
1:2 - a figure eight,0.4386852509805111,-0.7884409117885556
1:2 - a figure eight,0.4457383557765385,-0.7980172272802398
1:2 - a figure eight,0.4527638964643179,-0.8073961508007171
1:2 - a figure eight,0.4597614385899571,-0.8165753624449311
1:2 - a figure eight,0.4667305494309726,-0.8255525917071611
1:2 - a figure eight,0.47367079802304674,-0.8343256180426355
1:2 - a figure eight,0.48058175518668395,-0.8428922714167973
1:2 - a figure eight,0.4874629935537441,-0.851250432842061
1:2 - a figure eight,0.49431408759387646,-0.8593980349019571
1:2 - a figure eight,0.5011346136408317,-0.867333062262511
1:2 - a figure eight,0.5079241499186588,-0.8750535521707391
1:2 - a figure eight,0.5146822765677924,-0.8825575949401483
1:2 - a figure eight,0.5214085756710111,-0.8898433344230954
1:2 - a figure eight,0.5281026312792859,-0.896908968469917
1:2 - a figure eight,0.5347640294375002,-0.9037527493746939
1:2 - a figure eight,0.541392358210046,-0.9103729843075493
1:2 - a figure eight,0.5479872077063032,-0.9167680357333808
1:2 - a figure eight,0.5545481701059803,-0.9229363218169035
1:2 - a figure eight,0.5610748396843407,-0.9288763168139277
1:2 - a figure eight,0.5675668128372853,-0.9345865514487504
1:2 - a figure eight,0.5740236881063171,-0.9400656132775903
1:2 - a figure eight,0.5804450662033646,-0.9453121470379577
1:2 - a figure eight,0.5868305500354709,-0.9503248549838811
1:2 - a figure eight,0.5931797447293554,-0.9551024972069126
1:2 - a figure eight,0.599492257655826,-0.9596438919428186
1:2 - a figure eight,0.6057676984540644,-0.9639479158638968
1:2 - a figure eight,0.6120056790557636,-0.9680135043568322
1:2 - a figure eight,0.6182058137091233,-0.971839651786032
1:2 - a figure eight,0.6243677190027097,-0.9754254117423755
1:2 - a figure eight,0.6304910138891595,-0.9787698972773075
1:2 - a figure eight,0.6365753197087488,-0.9818722811222308
1:2 - a figure eight,0.6426202602128067,-0.9847317958931324
1:2 - a figure eight,0.6486254615869804,-0.9873477342803975
1:2 - a figure eight,0.6545905524743562,-0.989719449223766
1:2 - a figure eight,0.6605151639984184,-0.9918463540723836
1:2 - a figure eight,0.6663989297858655,-0.9937279227299132
1:2 - a figure eight,0.6722414859892638,-0.9953636897846647
1:2 - a figure eight,0.6780424713095463,-0.9967532506247171
1:2 - a figure eight,0.6838015270183586,-0.997896261538
1:2 - a figure eight,0.6895182969802383,-0.9987924397973121
1:2 - a figure eight,0.6951924276746424,-0.9994415637302546
1:2 - a figure eight,0.7008235682178044,-0.9998434727740622
1:2 - a figure eight,0.7064113703844365,-0.9999980675153191
1:2 - a figure eight,0.7119554886292618,-0.9999053097145492
1:2 - a figure eight,0.7174555801083811,-0.9995652223156747
1:2 - a figure eight,0.7229113047004778,-0.9989778894403407
1:2 - a figure eight,0.7283223250278466,-0.9981434563671079
1:2 - a figure eight,0.7336883064772599,-0.9970621294955168
1:2 - a figure eight,0.7390089172206591,-0.9957341762950345
1:2 - a figure eight,0.7442838282356726,-0.9941599252388961
1:2 - a figure eight,0.7495127133259661,-0.9923397657228541
1:2 - a figure eight,0.7546952491414098,-0.9902741479688623
1:2 - a figure eight,0.7598311151980784,-0.9879635829137101
1:2 - a figure eight,0.7649199938980675,-0.9854086420826416
1:2 - a figure eight,0.7699615705491322,-0.9826099574479878
1:2 - a figure eight,0.7749555333841511,-0.9795682212728448
1:2 - a figure eight,0.7799015735804016,-0.9762841859398423
1:2 - a figure eight,0.7847993852786607,-0.9727586637650374
1:2 - a figure eight,0.7896486656021175,-0.9689925267969868
1:2 - a figure eight,0.7944491146751022,-0.9649867066010442
1:2 - a figure eight,0.7992004356416321,-0.9607421940289321
1:2 - a figure eight,0.8039023346837665,-0.9562600389736545
1:2 - a figure eight,0.8085545210397787,-0.9515413501098002
1:2 - a figure eight,0.8131567070221354,-0.9465872946193098
1:2 - a figure eight,0.8177086080352856,-0.9413990979027712
1:2 - a figure eight,0.8222099425932626,-0.9359780432763096
1:2 - a figure eight,0.826660432337088,-0.9303254716541601
1:2 - a figure eight,0.8310598020519884,-0.9244427812169829
1:2 - a figure eight,0.8354077796844105,-0.9183314270660248
1:2 - a figure eight,0.8397040963588484,-0.9119929208631911
1:2 - a figure eight,0.8439484863944691,-0.9054288304571326
1:2 - a figure eight,0.8481406873215407,-0.8986407794954367
1:2 - a figure eight,0.8522804398976661,-0.8916304470230073
1:2 - a figure eight,0.8563674881238114,-0.8843995670667544
1:2 - a figure eight,0.860401579260139,-0.876949928206672
1:2 - a figure eight,0.8643824638416368,-0.8692833731334293
1:2 - a figure eight,0.8683098956935417,-0.8614017981925787
1:2 - a figure eight,0.8721836319465677,-0.8533071529154826
1:2 - a figure eight,0.8760034330519202,-0.8450014395370984
1:2 - a figure eight,0.879769062796113,-0.8364867125007127
1:2 - a figure eight,0.8834802883155742,-0.8277650779497717
1:2 - a figure eight,0.8871368801110449,-0.8188386932069233
1:2 - a figure eight,0.8907386120617741,-0.8097097662403894
1:2 - a figure eight,0.8942852614394989,-0.800380555117827
1:2 - a figure eight,0.8977766089222203,-0.7908533674477808
1:2 - a figure eight,0.9012124386077651,-0.7811305598088923
1:2 - a figure eight,0.9045925380271354,-0.7712145371669963
1:2 - a figure eight,0.9079166981576506,-0.7611077522802379
1:2 - a figure eight,0.9111847134358703,-0.7508127050923837
1:2 - a figure eight,0.9143963817703087,-0.7403319421144449
1:2 - a figure eight,0.9175515045539292,-0.7296680557947984
1:2 - a figure eight,0.9206498866764286,-0.7188236838779299
1:2 - a figure eight,0.9236913365363012,-0.7078015087519819
1:2 - a figure eight,0.9266756660526867,-0.6966042567852615
1:2 - a figure eight,0.9296026906770029,-0.6852346976518565
1:2 - a figure eight,0.9324722294043557,-0.6736956436465573
1:2 - a figure eight,0.9352841047847348,-0.6619899489892194
1:2 - a figure eight,0.938038142933985,-0.6501205091187663
1:2 - a figure eight,0.9407341735445598,-0.6380902599769988
1:2 - a figure eight,0.9433720298960537,-0.6259021772823712
1:2 - a figure eight,0.9459515488655107,-0.6135592757939491
1:2 - a figure eight,0.948472570937513,-0.6010646085656903
1:2 - a figure eight,0.9509349402140451,-0.5884212661912667
1:2 - a figure eight,0.953338504424133,-0.5756323760396005
1:2 - a figure eight,0.9556831149332629,-0.5627011014812909
1:2 - a figure eight,0.9579686267525702,-0.5496306411061557
1:2 - a figure eight,0.9601948985478075,-0.5364242279320403
1:2 - a figure eight,0.9623617926480835,-0.5230851286051258
1:2 - a figure eight,0.9644691750543765,-0.5096166425919181
1:2 - a figure eight,0.9665169154478214,-0.49602210136310476
1:2 - a figure eight,0.9685048871977673,-0.4823048675695179
1:2 - a figure eight,0.9704329673696104,-0.46846833421035966
1:2 - a figure eight,0.9723010367323934,-0.45451592379394634
1:2 - a figure eight,0.974108979766181,-0.4404510874911297
1:2 - a figure eight,0.9758566846692027,-0.42627730428164384
1:2 - a figure eight,0.9775440433647657,-0.4119980800935741
1:2 - a figure eight,0.9791709515079401,-0.3976169469361439
1:2 - a figure eight,0.9807373084920092,-0.3831374620260745
1:2 - a figure eight,0.9822430174546934,-0.36856320690768535
1:2 - a figure eight,0.9836879852841385,-0.35389778656699294
1:2 - a figure eight,0.9850721226246736,-0.33914482854001193
1:2 - a figure eight,0.9863953438823378,-0.32430798201546146
1:2 - a figure eight,0.9876575672301724,-0.3093909169321404
1:2 - a figure eight,0.9888587146132815,-0.2943973230711455
1:2 - a figure eight,0.9899987117536587,-0.2793309091431977
1:2 - a figure eight,0.99107748815478,-0.2641954018712866
1:2 - a figure eight,0.9920949771059643,-0.2489945450688421
1:2 - a figure eight,0.9930511156864971,-0.23373209871370493
1:2 - a figure eight,0.9939458447695233,-0.21841183801807232
1:2 - a figure eight,0.9947791090257022,-0.20303755249469332
1:2 - a figure eight,0.9955508569266297,-0.18761304501952644
1:2 - a figure eight,0.9962610407480245,-0.17214213089107472
1:2 - a figure eight,0.9969096165726792,-0.15662863688667394
1:2 - a figure eight,0.9974965442931766,-0.14107640031591567
1:2 - a figure eight,0.9980217876143698,-0.12548926807148214
1:2 - a figure eight,0.9984853140556258,-0.10987109567761122
1:2 - a figure eight,0.9988870949528355,-0.09422574633640836
1:2 - a figure eight,0.9992271054601849,-0.07855708997228612
1:2 - a figure eight,0.9995053245516928,-0.0628690022747125
1:2 - a figure eight,0.99972173502251,-0.04716536373956154
1:2 - a figure eight,0.9998763234899837,-0.03145005870924866
1:2 - a figure eight,0.999969080394485,-0.015726974411932073
1:2 - a figure eight,1.0,-4.898587196589413e-16
3:2,1.0,0.0
3:2,0.99972173502251,0.015726974411932305
3:2,0.9988870949528355,0.031450058709247844
3:2,0.9974965442931767,0.04716536373956145
3:2,0.9955508569266297,0.06286900227471312
3:2,0.9930511156864972,0.0785570899722857
3:2,0.9899987117536587,0.09422574633640868
